number,value,datetime_start,datetime_complete,duration,params_C,params_gamma,params_kernel,params_mask_number,params_rsi_window,params_so_smooth,params_so_window,params_srsi_smooth1,params_srsi_smooth2,params_srsi_window,params_tsi_window_fast,params_tsi_window_slow,params_ult_weight_1,params_ult_weight_2,params_ult_weight_3,params_ult_window_1,params_ult_window_2,params_ult_window_3,params_williams_lbp,state
8002,0.5975287681569516,2024-04-11 18:38:56.474247,2024-04-11 18:38:58.003574,0 days 00:00:01.529327,96.63333355455043,7.360820440505081,sigmoid,8,,25.0,32.0,,,,,,,,,,,,,COMPLETE
8003,0.2833749418186434,2024-04-11 18:38:58.006189,2024-04-11 18:38:59.667791,0 days 00:00:01.661602,58.37537903555544,8.35731614719088,sigmoid,48,46.0,,,1.0,5.0,98.0,,,,,,,,,,COMPLETE
8004,0.6009432182607054,2024-04-11 18:38:59.670816,2024-04-11 18:39:01.059593,0 days 00:00:01.388777,98.3769497864591,8.078736757060732,sigmoid,8,,23.0,31.0,,,,,,,,,,,,,COMPLETE
8005,0.5069140556625241,2024-04-11 18:39:01.062592,2024-04-11 18:39:02.567727,0 days 00:00:01.505135,98.21949771541384,7.761458803216465,sigmoid,8,,28.0,35.0,,,,,,,,,,,,,COMPLETE
8006,0.5963643249384587,2024-04-11 18:39:02.572724,2024-04-11 18:39:04.189462,0 days 00:00:01.616738,92.54820236110669,8.231859147971967,sigmoid,8,,24.0,32.0,,,,,,,,,,,,,COMPLETE
8007,0.5539291682606158,2024-04-11 18:39:04.193591,2024-04-11 18:39:05.897906,0 days 00:00:01.704315,95.33113576577486,8.563001184640205,sigmoid,12,,26.0,4.0,,,,13.0,43.0,,,,,,,,COMPLETE
8008,0.24533502010572453,2024-04-11 18:39:05.900936,2024-04-11 18:39:07.558013,0 days 00:00:01.657077,98.21273376259667,7.934638309609165,sigmoid,20,,,,7.0,7.0,90.0,43.0,33.0,,,,,,,,COMPLETE
8009,0.12622036262203626,2024-04-11 18:39:07.560991,2024-04-11 18:39:08.933324,0 days 00:00:01.372333,96.65443697434662,7.637142422604563,sigmoid,8,,25.0,29.0,,,,,,,,,,,,,COMPLETE
8010,0.22049383872932576,2024-04-11 18:39:08.935926,2024-04-11 18:39:11.609654,0 days 00:00:02.673728,94.06932399139562,8.165340888347917,rbf,54,14.0,,,3.0,4.0,36.0,14.0,28.0,4.687021550353143,0.886692952211237,2.4956872344882535,17.0,30.0,80.0,,COMPLETE
8011,0.4603372415371703,2024-04-11 18:39:11.612650,2024-04-11 18:39:14.345573,0 days 00:00:02.732923,98.19184074330492,8.376053190765504,sigmoid,59,45.0,24.0,34.0,3.0,3.0,61.0,,,8.30163324810606,2.7977825775868013,3.485482337074307,20.0,46.0,72.0,130.0,COMPLETE
8012,0.4399217767844671,2024-04-11 18:39:14.348621,2024-04-11 18:39:17.239884,0 days 00:00:02.891263,99.95914049693485,8.058177993236193,sigmoid,55,29.0,,,4.0,1.0,77.0,39.0,32.0,0.6869592144905798,3.701916235391166,2.179661981139206,9.0,49.0,87.0,67.0,COMPLETE
8013,0.5160960320397014,2024-04-11 18:39:17.243902,2024-04-11 18:39:19.228376,0 days 00:00:01.984474,96.7453014788923,7.798056398951924,sigmoid,52,33.0,,,8.0,2.0,40.0,50.0,24.0,,,,,,,,COMPLETE
8014,0.5181925008011964,2024-04-11 18:39:19.231376,2024-04-11 18:39:21.604306,0 days 00:00:02.372930,99.99364152736257,7.509487535812794,sigmoid,44,32.0,26.0,30.0,,,,26.0,40.0,,,,,,,,COMPLETE
8015,0.4449937861349759,2024-04-11 18:39:21.606899,2024-04-11 18:39:23.723551,0 days 00:00:02.116652,90.43828506730495,7.976502910274759,sigmoid,60,36.0,27.0,33.0,6.0,4.0,88.0,41.0,31.0,,,,,,,,COMPLETE
8016,0.32783915957254117,2024-04-11 18:39:23.727077,2024-04-11 18:39:25.457610,0 days 00:00:01.730533,96.6811460113671,8.418632719630363,sigmoid,36,22.0,,,,,,32.0,30.0,,,,,,,,COMPLETE
8017,0.5986044733320588,2024-04-11 18:39:25.461599,2024-04-11 18:39:27.027695,0 days 00:00:01.566096,98.27290294636592,8.9057764431571,sigmoid,8,,23.0,31.0,,,,,,,,,,,,,COMPLETE
8018,0.5122245418696358,2024-04-11 18:39:27.029689,2024-04-11 18:39:28.966900,0 days 00:00:01.937211,94.7257173331322,8.258283867455615,sigmoid,13,,25.0,29.0,,,,17.0,22.0,,,,,,,42.0,COMPLETE
8019,0.5952371952371952,2024-04-11 18:39:28.970897,2024-04-11 18:39:30.414390,0 days 00:00:01.443493,99.99052579369032,7.952941363546438,sigmoid,1,,,,,,,,,,,,,,,32.0,COMPLETE
8020,0.5964036904537752,2024-04-11 18:39:30.417904,2024-04-11 18:39:32.037125,0 days 00:00:01.619221,98.3200618780833,7.215212970704689,sigmoid,8,,28.0,31.0,,,,,,,,,,,,,COMPLETE
8021,0.4580112340804183,2024-04-11 18:39:32.040133,2024-04-11 18:39:34.515706,0 days 00:00:02.475573,96.69436487352195,8.631746315108739,sigmoid,61,42.0,22.0,30.0,4.0,6.0,48.0,5.0,6.0,,,,,,,19.0,COMPLETE
8022,0.48445012908879886,2024-04-11 18:39:34.518234,2024-04-11 18:39:37.112150,0 days 00:00:02.593916,95.18674968597746,7.721196797320728,sigmoid,23,,,,5.0,7.0,6.0,19.0,47.0,2.4949969231396123,3.16913211632413,6.307177797671155,13.0,36.0,94.0,106.0,COMPLETE
8023,0.3639044332004156,2024-04-11 18:39:37.115685,2024-04-11 18:39:39.914140,0 days 00:00:02.798455,98.15451866264591,8.180210128943491,sigmoid,7,,,,,,,23.0,13.0,9.254401899392974,6.408712510990702,0.5082265535308927,19.0,25.0,77.0,54.0,COMPLETE
8024,0.5929369437606513,2024-04-11 18:39:39.917652,2024-04-11 18:39:42.146549,0 days 00:00:02.228897,99.99458458009589,8.012159281547863,sigmoid,8,,26.0,33.0,,,,,,,,,,,,,COMPLETE
8025,0.5240366590293689,2024-04-11 18:39:42.150551,2024-04-11 18:39:43.936533,0 days 00:00:01.785982,92.63472038021715,8.49249257738427,sigmoid,40,26.0,25.0,32.0,,,,,,,,,,,,,COMPLETE
8026,0.6009432182607054,2024-04-11 18:39:43.940543,2024-04-11 18:39:45.513386,0 days 00:00:01.572843,99.99170078703332,7.638114587380312,sigmoid,8,,24.0,31.0,,,,,,,,,,,,,COMPLETE
8027,0.12622036262203626,2024-04-11 18:39:45.516907,2024-04-11 18:39:47.204561,0 days 00:00:01.687654,99.95356960741489,8.265210094646493,sigmoid,8,,27.0,29.0,,,,,,,,,,,,,COMPLETE
8028,0.39486491021983555,2024-04-11 18:39:47.208093,2024-04-11 18:39:49.869312,0 days 00:00:02.661219,95.34804309249809,4.495610951612244,sigmoid,30,,25.0,32.0,2.0,1.0,2.0,12.0,19.0,2.1871069082231753,8.411876651606136,5.119572159005337,5.0,24.0,60.0,,COMPLETE
8029,0.4933996314899417,2024-04-11 18:39:49.872304,2024-04-11 18:39:52.515203,0 days 00:00:02.642899,96.54823565708813,7.828821757668647,sigmoid,27,,29.0,28.0,7.0,8.0,59.0,,,9.54876181271236,9.61803584478487,9.589094283561924,16.0,32.0,62.0,125.0,COMPLETE
8030,0.5703197048877959,2024-04-11 18:39:52.517789,2024-04-11 18:39:54.181256,0 days 00:00:01.663467,99.9776261269341,7.3707256746380825,sigmoid,4,,,,,,,33.0,15.0,,,,,,,,COMPLETE
8031,0.38287273967929036,2024-04-11 18:39:54.183247,2024-04-11 18:39:56.418953,0 days 00:00:02.235706,98.22513779950437,8.154546926162304,rbf,32,40.0,,,,,,,,,,,,,,,COMPLETE
8032,0.44701971028259324,2024-04-11 18:39:56.421948,2024-04-11 18:39:58.117081,0 days 00:00:01.695133,98.18490782211897,7.965969032977037,sigmoid,8,,24.0,30.0,,,,,,,,,,,,,COMPLETE
8033,0.5378624859104416,2024-04-11 18:39:58.121079,2024-04-11 18:39:59.807394,0 days 00:00:01.686315,72.22189356352507,8.430361937867664,sigmoid,5,,,,,,,25.0,42.0,,,,,,,170.0,COMPLETE
8034,0.29345686160972784,2024-04-11 18:39:59.811409,2024-04-11 18:40:01.855195,0 days 00:00:02.043786,94.06454643379189,8.126785240271266,sigmoid,34,11.0,,,,,,,,6.854657433256224,8.851295808568153,2.6809851240915945,11.0,43.0,64.0,,COMPLETE
8035,0.5192153554102511,2024-04-11 18:40:01.857711,2024-04-11 18:40:03.458948,0 days 00:00:01.601237,96.67907558288779,7.813880319245098,sigmoid,33,19.0,,,,,,,,,,,,,,26.0,COMPLETE
8036,0.46509818713312434,2024-04-11 18:40:03.461941,2024-04-11 18:40:05.973039,0 days 00:00:02.511098,96.49462562570314,7.553111503941486,sigmoid,51,5.0,,,6.0,2.0,55.0,,,5.814758534581038,4.128724106456094,7.759863900185704,3.0,45.0,81.0,14.0,COMPLETE
8037,0.3983401389404465,2024-04-11 18:40:05.976552,2024-04-11 18:40:07.749687,0 days 00:00:01.773135,98.05964442577775,8.307740892617511,sigmoid,17,,,,2.0,3.0,96.0,,,,,,,,,139.0,COMPLETE
8038,0.5940618478467085,2024-04-11 18:40:07.752680,2024-04-11 18:40:09.362552,0 days 00:00:01.609872,69.50583626526459,8.665141449708859,sigmoid,8,,26.0,33.0,,,,,,,,,,,,,COMPLETE
8039,0.42723350253807113,2024-04-11 18:40:09.365550,2024-04-11 18:40:11.225452,0 days 00:00:01.859902,98.215188507147,8.024913064428011,sigmoid,49,2.0,,,1.0,5.0,25.0,,,,,,,,,101.0,COMPLETE
8040,0.3782359179090512,2024-04-11 18:40:11.227969,2024-04-11 18:40:13.454498,0 days 00:00:02.226529,95.22990765389731,7.783225059958919,sigmoid,19,,,,5.0,4.0,9.0,,,8.00311724831667,3.4866627356303175,8.68040152036432,8.0,42.0,70.0,90.0,COMPLETE
8041,0.5986580986580987,2024-04-11 18:40:13.457007,2024-04-11 18:40:15.108284,0 days 00:00:01.651277,99.99070115971256,8.309546281168522,sigmoid,8,,24.0,31.0,,,,,,,,,,,,,COMPLETE
8042,0.5000123325851565,2024-04-11 18:40:15.111282,2024-04-11 18:40:17.319224,0 days 00:00:02.207942,92.48992177140057,8.083783844424897,sigmoid,45,8.0,23.0,32.0,,,,36.0,37.0,,,,,,,48.0,COMPLETE
8043,0.473687933229594,2024-04-11 18:40:17.321218,2024-04-11 18:40:19.724718,0 days 00:00:02.403500,96.64498890002228,8.46972677419786,sigmoid,50,35.0,,,7.0,6.0,84.0,,,7.631562216346207,4.980242406610439,5.377066106848278,10.0,41.0,68.0,,COMPLETE
8044,0.44701971028259324,2024-04-11 18:40:19.729155,2024-04-11 18:40:21.393659,0 days 00:00:01.664504,99.95152662068217,7.874268157924061,sigmoid,8,,27.0,30.0,,,,,,,,,,,,,COMPLETE
8045,0.6009432182607054,2024-04-11 18:40:21.396655,2024-04-11 18:40:22.991285,0 days 00:00:01.594630,98.25491661768278,7.650041132738676,sigmoid,8,,26.0,31.0,,,,,,,,,,,,,COMPLETE
8046,0.44701971028259324,2024-04-11 18:40:22.994283,2024-04-11 18:40:24.579460,0 days 00:00:01.585177,99.99540770836192,8.197517240736907,sigmoid,8,,21.0,30.0,,,,,,,,,,,,,COMPLETE
8047,0.2405701452862184,2024-04-11 18:40:24.582460,2024-04-11 18:40:27.044193,0 days 00:00:02.461733,99.95563526808318,7.963931166659552,rbf,53,27.0,,,3.0,8.0,44.0,9.0,25.0,,,,,,,121.0,COMPLETE
8048,0.43748067788988504,2024-04-11 18:40:27.047192,2024-04-11 18:40:29.605859,0 days 00:00:02.558667,94.1238838473127,7.448976776823968,sigmoid,58,9.0,25.0,28.0,8.0,7.0,50.0,,,8.977632221503699,6.623985271811082,6.922835372307166,15.0,35.0,51.0,,COMPLETE
8049,0.44519144051816023,2024-04-11 18:40:29.609391,2024-04-11 18:40:31.944230,0 days 00:00:02.334839,99.99424718110659,9.159832723643461,sigmoid,29,,40.0,33.0,4.0,5.0,16.0,2.0,9.0,,,,,,,37.0,COMPLETE
8050,0.17512093987560468,2024-04-11 18:40:31.947758,2024-04-11 18:40:34.163851,0 days 00:00:02.216093,96.34532335221114,8.809236410034888,sigmoid,18,,,,1.0,1.0,20.0,,,5.007897392972034,5.890636325352444,3.7312823422490844,2.0,23.0,66.0,,COMPLETE
8051,0.2589104780069138,2024-04-11 18:40:34.165843,2024-04-11 18:40:36.507230,0 days 00:00:02.341387,96.68985979452147,8.389918018772939,sigmoid,6,,,,,,,20.0,11.0,3.5091800939674522,9.99481827637414,5.6984617317358985,7.0,48.0,52.0,,COMPLETE
8052,0.4765775254144153,2024-04-11 18:40:36.510240,2024-04-11 18:40:38.475605,0 days 00:00:01.965365,98.12200966612247,8.154606790075492,sigmoid,24,,28.0,31.0,6.0,3.0,73.0,,,,,,,,,,COMPLETE
8053,0.4870372970190462,2024-04-11 18:40:38.479126,2024-04-11 18:40:40.362858,0 days 00:00:01.883732,95.19602545944004,7.733076049356666,sigmoid,25,,25.0,32.0,5.0,2.0,33.0,,,,,,,,,117.0,COMPLETE
8054,0.465250497114312,2024-04-11 18:40:40.364856,2024-04-11 18:40:42.840380,0 days 00:00:02.475524,98.27020763664312,7.973866203194951,sigmoid,43,47.0,30.0,29.0,,,,,,1.2844297225245915,2.0306674809131158,8.974798503033405,14.0,28.0,56.0,111.0,COMPLETE
8055,0.5885628854419735,2024-04-11 18:40:42.844381,2024-04-11 18:40:44.523042,0 days 00:00:01.678661,91.03948461257383,6.172427552528488,sigmoid,8,,22.0,34.0,,,,,,,,,,,,,COMPLETE
8056,0.4448341684562156,2024-04-11 18:40:44.526038,2024-04-11 18:40:45.984593,0 days 00:00:01.458555,96.58248573745567,8.559491771883287,sigmoid,8,,27.0,30.0,,,,,,,,,,,,,COMPLETE
8057,0.32114975159687725,2024-04-11 18:40:45.987590,2024-04-11 18:40:48.139662,0 days 00:00:02.152072,93.65153025167872,8.26752172737456,sigmoid,38,21.0,,,,,,38.0,50.0,9.843232611381852,4.46376697282447,6.130555576046724,12.0,38.0,86.0,,COMPLETE
8058,0.4778541036550981,2024-04-11 18:40:48.142651,2024-04-11 18:40:50.819801,0 days 00:00:02.677150,96.81590540652,8.073662184706869,sigmoid,47,23.0,26.0,32.0,,,,31.0,46.0,2.685133719431144,5.275849528814882,0.8611588588646697,9.0,31.0,95.0,186.0,COMPLETE
8059,0.3775626609302174,2024-04-11 18:40:50.822793,2024-04-11 18:40:53.022145,0 days 00:00:02.199352,94.84262350819539,7.850078857013311,sigmoid,39,17.0,,,,,,34.0,2.0,1.9432991397548136,1.0305942395120429,1.3502604105455185,20.0,50.0,75.0,98.0,COMPLETE
8060,0.47805484347083044,2024-04-11 18:40:53.026141,2024-04-11 18:40:55.528878,0 days 00:00:02.502737,99.9667194803417,7.621132600257379,sigmoid,22,,,,7.0,4.0,63.0,45.0,48.0,6.199351226759183,8.258150739228139,8.203496889134165,18.0,34.0,59.0,,COMPLETE
8061,0.42911064666063575,2024-04-11 18:40:55.531891,2024-04-11 18:40:57.606529,0 days 00:00:02.074638,98.29146882753037,8.37358796862214,sigmoid,21,,,,3.0,7.0,68.0,43.0,5.0,,,,,,,77.0,COMPLETE
8062,0.6009432182607054,2024-04-11 18:40:57.609063,2024-04-11 18:40:59.261688,0 days 00:00:01.652625,98.26006079146997,8.131773435517614,sigmoid,8,,23.0,31.0,,,,,,,,,,,,,COMPLETE
8063,0.4477175624016191,2024-04-11 18:40:59.266675,2024-04-11 18:41:02.070629,0 days 00:00:02.803954,99.95176249578388,7.940226422074781,sigmoid,31,,24.0,30.0,2.0,8.0,79.0,48.0,27.0,3.276487424938643,7.6624421303432655,4.333165213194369,10.0,29.0,84.0,144.0,COMPLETE
8064,0.5928174679180234,2024-04-11 18:41:02.073624,2024-04-11 18:41:03.766024,0 days 00:00:01.692400,95.59504114568415,9.789277692600761,sigmoid,8,,26.0,33.0,,,,,,,,,,,,,COMPLETE
8065,0.5067497178574529,2024-04-11 18:41:03.768536,2024-04-11 18:41:05.905440,0 days 00:00:02.136904,96.67488262997529,8.60406812435169,sigmoid,35,44.0,,,,,,,,3.6976377577077866,1.5147323517897733,8.448828127645738,19.0,39.0,91.0,150.0,COMPLETE
8066,0.334395942763992,2024-04-11 18:41:05.908986,2024-04-11 18:41:07.793062,0 days 00:00:01.884076,98.02356850681602,7.269476119255467,sigmoid,9,,28.0,31.0,,,,,,,,,,,,64.0,COMPLETE
8067,0.37726754600227974,2024-04-11 18:41:07.796061,2024-04-11 18:41:10.566304,0 days 00:00:02.770243,99.9659553471688,3.186011602160735,rbf,57,24.0,25.0,29.0,4.0,6.0,31.0,,,,,,,,,10.0,COMPLETE
8068,0.5611209045042855,2024-04-11 18:41:10.569429,2024-04-11 18:41:11.942124,0 days 00:00:01.372695,17.805775900350035,8.237682227142916,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
8069,0.33898593659549836,2024-04-11 18:41:11.946124,2024-04-11 18:41:14.306864,0 days 00:00:02.360740,98.16518225365066,7.747247184303814,sigmoid,42,28.0,24.0,32.0,,,,,,5.444294990839646,2.532463862668363,4.044664735783275,6.0,44.0,55.0,,COMPLETE
8070,0.42002404451030284,2024-04-11 18:41:14.309385,2024-04-11 18:41:16.586321,0 days 00:00:02.276936,93.33792442145821,7.9782096228159265,sigmoid,28,,23.0,31.0,8.0,5.0,14.0,42.0,12.0,,,,,,,,COMPLETE
8071,0.44701971028259324,2024-04-11 18:41:16.588826,2024-04-11 18:41:18.197122,0 days 00:00:01.608296,95.40924860670019,7.540051971996477,sigmoid,8,,26.0,30.0,,,,,,,,,,,,,COMPLETE
8072,0.404246448884786,2024-04-11 18:41:18.199677,2024-04-11 18:41:20.645317,0 days 00:00:02.445640,64.2649803424516,8.448930609695925,sigmoid,15,,27.0,36.0,,,,11.0,9.0,8.420985320956152,2.9290925972776543,1.6456206400330555,4.0,22.0,93.0,57.0,COMPLETE
8073,0.509968720899692,2024-04-11 18:41:20.648823,2024-04-11 18:41:23.044613,0 days 00:00:02.395790,98.18255097372128,8.150854893096252,sigmoid,14,,25.0,32.0,,,,4.0,4.0,2.927759641581199,6.251772028689505,1.9528025564882845,5.0,27.0,98.0,,COMPLETE
8074,0.4387681810019752,2024-04-11 18:41:23.047608,2024-04-11 18:41:24.672335,0 days 00:00:01.624727,96.89725146502941,7.8012641993734775,sigmoid,16,,,,1.0,2.0,92.0,,,,,,,,,,COMPLETE
8075,0.45345352376492626,2024-04-11 18:41:24.675329,2024-04-11 18:41:26.347766,0 days 00:00:01.672437,99.95746178331085,8.307950620802377,sigmoid,8,,25.0,30.0,,,,,,,,,,,,,COMPLETE
8076,0.5410714667008307,2024-04-11 18:41:26.351847,2024-04-11 18:41:28.286481,0 days 00:00:01.934634,98.14579396013667,7.9748569863427425,sigmoid,3,,,,,,,,,4.158688139057054,1.8160915294145963,6.497287959837262,11.0,40.0,76.0,178.0,COMPLETE
8077,0.5963245096172158,2024-04-11 18:41:28.288993,2024-04-11 18:41:29.791005,0 days 00:00:01.502012,96.68990675881045,8.737579008905438,sigmoid,8,,27.0,31.0,,,,,,,,,,,,,COMPLETE
8078,0.3952091962880903,2024-04-11 18:41:29.793001,2024-04-11 18:41:32.299523,0 days 00:00:02.506522,93.95826053659404,8.154934336386333,sigmoid,46,31.0,22.0,34.0,,,,46.0,34.0,0.7992354572058602,5.642322580688768,3.3691853335777777,16.0,37.0,57.0,,COMPLETE
8079,0.3349525792273884,2024-04-11 18:41:32.303547,2024-04-11 18:41:34.182684,0 days 00:00:01.879137,98.25476240197338,7.677207374550983,sigmoid,41,50.0,24.0,29.0,,,,,,,,,,,,134.0,COMPLETE
8080,0.5955035642478522,2024-04-11 18:41:34.186680,2024-04-11 18:41:35.927194,0 days 00:00:01.740514,95.25959223035508,8.504238227828077,sigmoid,8,,31.0,41.0,,,,,,,,,,,,,COMPLETE
8081,0.4641754330873501,2024-04-11 18:41:35.931731,2024-04-11 18:41:38.677375,0 days 00:00:02.745644,91.94860630118573,7.880602389196003,sigmoid,62,15.0,29.0,33.0,5.0,3.0,81.0,8.0,41.0,7.2396117501079695,3.276740755295788,7.609214026926483,17.0,24.0,72.0,,COMPLETE
8082,0.4950883619151821,2024-04-11 18:41:38.680900,2024-04-11 18:41:41.077555,0 days 00:00:02.396655,98.16680529311066,8.297343078130218,sigmoid,11,,26.0,35.0,,,,,,8.828437886555644,3.953522167128077,4.653062501494491,15.0,46.0,79.0,73.0,COMPLETE
8083,0.47518554046549205,2024-04-11 18:41:41.080072,2024-04-11 18:41:44.091741,0 days 00:00:03.011669,32.08958962025969,7.387735248981386,sigmoid,63,43.0,24.0,32.0,6.0,1.0,22.0,49.0,8.0,4.826920689815138,7.301312763072944,9.230823214674995,7.0,21.0,100.0,191.0,COMPLETE
8084,0.3713727405959941,2024-04-11 18:41:44.095736,2024-04-11 18:41:46.905744,0 days 00:00:02.810008,95.45843359779185,7.025828844967493,rbf,2,,,,,,,,,0.9387226559688893,4.6448339213870735,7.922563771248075,2.0,43.0,65.0,,COMPLETE
8085,0.6009432182607054,2024-04-11 18:41:46.909313,2024-04-11 18:41:48.716201,0 days 00:00:01.806888,99.97934299401204,8.082418734246085,sigmoid,8,,23.0,31.0,,,,,,,,,,,,,COMPLETE
8086,0.594268224819143,2024-04-11 18:41:48.719696,2024-04-11 18:41:50.433264,0 days 00:00:01.713568,96.73349581433443,7.837791353623062,sigmoid,8,,25.0,27.0,,,,,,,,,,,,,COMPLETE
8087,0.3977172154911954,2024-04-11 18:41:50.437270,2024-04-11 18:41:52.459312,0 days 00:00:02.022042,52.852139376964054,8.039699341203518,sigmoid,56,6.0,26.0,29.0,3.0,4.0,28.0,,,,,,,,,,COMPLETE
8088,0.5300656249331994,2024-04-11 18:41:52.462336,2024-04-11 18:41:54.668311,0 days 00:00:02.205975,96.66631389620319,8.35218077765783,sigmoid,10,,28.0,30.0,,,,,,2.3074278483231185,5.4453831519915274,2.951542307658948,3.0,26.0,97.0,,COMPLETE
8089,0.5280733790903176,2024-04-11 18:41:54.672753,2024-04-11 18:41:56.604716,0 days 00:00:01.931963,98.07221500010598,7.575057685809848,sigmoid,20,,,,2.0,7.0,36.0,30.0,17.0,,,,,,,,COMPLETE
8090,0.34224558484286954,2024-04-11 18:41:56.607714,2024-04-11 18:41:58.451824,0 days 00:00:01.844110,94.02625167671097,8.188069645014785,sigmoid,37,48.0,,,,,,28.0,14.0,,,,,,,85.0,COMPLETE
8091,0.5963643249384587,2024-04-11 18:41:58.454821,2024-04-11 18:42:00.073007,0 days 00:00:01.618186,99.98880333397513,8.574614480703591,sigmoid,8,,26.0,32.0,,,,,,,,,,,,,COMPLETE
8092,0.3870702418160881,2024-04-11 18:42:00.076005,2024-04-11 18:42:02.046398,0 days 00:00:01.970393,98.03896793110404,7.854361483207392,sigmoid,52,13.0,,,8.0,5.0,77.0,21.0,29.0,,,,,,,,COMPLETE
8093,0.37909480642733245,2024-04-11 18:42:02.050912,2024-04-11 18:42:04.605146,0 days 00:00:02.554234,99.96286474650043,8.021388398386891,sigmoid,26,,24.0,10.0,7.0,6.0,70.0,,,5.942900676224614,2.1869090935155295,2.3817979731697885,12.0,38.0,71.0,,COMPLETE
8094,0.5986044733320588,2024-04-11 18:42:04.608143,2024-04-11 18:42:06.339076,0 days 00:00:01.730933,96.67346142243952,8.925851642935692,sigmoid,8,,21.0,31.0,,,,,,,,,,,,,COMPLETE
8095,0.5917506177532789,2024-04-11 18:42:06.341598,2024-04-11 18:42:08.072313,0 days 00:00:01.730715,94.9837613134254,4.804172035118114,sigmoid,8,,27.0,33.0,,,,,,,,,,,,,COMPLETE
8096,0.5107625672660454,2024-04-11 18:42:08.076313,2024-04-11 18:42:09.820166,0 days 00:00:01.743853,98.04725912692648,7.700003331543544,sigmoid,48,25.0,,,4.0,1.0,87.0,,,,,,,,,,COMPLETE
8097,0.3467307622799725,2024-04-11 18:42:09.823093,2024-04-11 18:42:11.722980,0 days 00:00:01.899887,84.50440232849168,8.324803291990461,sigmoid,44,34.0,25.0,26.0,,,,16.0,39.0,,,,,,,,COMPLETE
8098,0.53299118692552,2024-04-11 18:42:11.725980,2024-04-11 18:42:13.682394,0 days 00:00:01.956414,98.20083746043959,8.136597244348852,sigmoid,13,,23.0,39.0,,,,44.0,43.0,,,,,,,44.0,COMPLETE
8099,0.40561420062511055,2024-04-11 18:42:13.685395,2024-04-11 18:42:16.288381,0 days 00:00:02.602986,99.94314330165095,8.487879840103137,sigmoid,55,10.0,,,1.0,2.0,41.0,26.0,35.0,1.698179209784557,6.858194207430939,4.940659658897272,20.0,49.0,53.0,166.0,COMPLETE
8100,0.518183851487363,2024-04-11 18:42:16.290882,2024-04-11 18:42:18.093083,0 days 00:00:01.802201,95.4967582250348,7.924390494807177,sigmoid,12,,27.0,30.0,,,,7.0,7.0,,,,,,,,COMPLETE
8101,0.45347172512526845,2024-04-11 18:42:18.096081,2024-04-11 18:42:19.836871,0 days 00:00:01.740790,92.80565418036203,7.481264454345663,sigmoid,8,,24.0,28.0,,,,,,,,,,,,,COMPLETE
8102,0.42933897287874023,2024-04-11 18:42:19.840469,2024-04-11 18:42:22.184976,0 days 00:00:02.344507,96.59252487527641,8.231187237062134,sigmoid,60,20.0,25.0,32.0,6.0,8.0,18.0,6.0,21.0,,,,,,,,COMPLETE
8103,0.49381185049232373,2024-04-11 18:42:22.186969,2024-04-11 18:42:24.958556,0 days 00:00:02.771587,98.24632123644763,7.723810413697462,sigmoid,59,32.0,26.0,31.0,2.0,6.0,53.0,,,4.424092027791218,6.030520633475478,6.781954228771045,8.0,20.0,73.0,104.0,COMPLETE
8104,0.4781747223056139,2024-04-11 18:42:24.964070,2024-04-11 18:42:27.329622,0 days 00:00:02.365552,98.19348237622519,8.006981042066313,rbf,8,,24.0,30.0,,,,,,,,,,,,,COMPLETE
8105,0.5986580986580987,2024-04-11 18:42:27.334174,2024-04-11 18:42:29.056928,0 days 00:00:01.722754,60.6137417235475,8.426008461928538,sigmoid,8,,28.0,31.0,,,,,,,,,,,,,COMPLETE
8106,0.42510882159521507,2024-04-11 18:42:29.058928,2024-04-11 18:42:31.497267,0 days 00:00:02.438339,91.05351041506516,8.1453307894185,sigmoid,23,,,,8.0,7.0,57.0,34.0,31.0,6.996221424836983,8.663691432829296,7.327409554654187,13.0,32.0,54.0,196.0,COMPLETE
8107,0.12622036262203626,2024-04-11 18:42:31.500835,2024-04-11 18:42:33.116586,0 days 00:00:01.615751,99.99568681333223,7.876379259551273,sigmoid,8,,26.0,29.0,,,,,,,,,,,,,COMPLETE
8108,0.40549389949679454,2024-04-11 18:42:33.119585,2024-04-11 18:42:35.702993,0 days 00:00:02.583408,95.3771421127303,8.662437352464204,sigmoid,54,4.0,,,4.0,3.0,83.0,41.0,27.0,9.48182940649967,9.043743725303571,5.959006654474165,4.0,30.0,89.0,,COMPLETE
